time_s,north_m,east_m,down_m,v_north_mps,v_east_mps,v_down_mps,q1,q2,q3,q4,p_rad_s,q_rad_s,r_rad_s,temp_c
636.2,-5647.501,8538.067,-6911.235,-5.499661,-1.728529,22.04605,-0.5300749,0.8000116,0.09490133,0.264567,-0.2199348,-0.001046322,0.002291813,-33.98553
636.4,-5648.601,8537.724,-6906.826,-5.49831,-1.711955,22.04043,-0.5123987,0.8115284,0.08893564,0.2663826,-0.2200324,-0.001147925,0.002240129,-33.95687
636.6,-5649.701,8537.383,-6902.419,-5.496961,-1.695389,22.03481,-0.494464,0.8226595,0.08293381,0.2680646,-0.22013,-0.001247103,0.002183974,-33.92823
636.8,-5650.8,8537.046,-6898.012,-5.495612,-1.67883,22.02919,-0.4762794,0.8333988,0.07689881,0.2696124,-0.2202277,-0.001343657,0.00212346,-33.89957
637,-5651.899,8536.712,-6893.607,-5.494265,-1.662279,22.02357,-0.4578532,0.8437407,0.07083364,0.2710252,-0.2203255,-0.001437397,0.002058706,-33.87095
637.2,-5652.998,8536.381,-6889.203,-5.492918,-1.645736,22.01796,-0.439194,0.8536794,0.06474129,0.2723024,-0.2204232,-0.001528134,0.001989842,-33.84232
637.4,-5654.096,8536.054,-6884.8,-5.491573,-1.6292,22.01235,-0.4203106,0.8632096,0.05862479,0.2734434,-0.220521,-0.001615686,0.001917004,-33.8137
637.6,-5655.194,8535.729,-6880.398,-5.490229,-1.61267,22.00675,-0.4012117,0.872326,0.05248716,0.2744478,-0.2206189,-0.00169988,0.001840339,-33.78509
637.8,-5656.292,8535.408,-6875.997,-5.488885,-1.596147,22.00115,-0.3819064,0.8810236,0.04633145,0.275315,-0.2207168,-0.001780545,0.001759999,-33.75648
638,-5657.39,8535.091,-6871.598,-5.487542,-1.579631,21.99555,-0.3624038,0.8892974,0.04016073,0.2760447,-0.2208148,-0.00185752,0.001676145,-33.72788
638.2,-5658.487,8534.776,-6867.199,-5.4862,-1.56312,21.98996,-0.3427131,0.8971429,0.03397804,0.2766367,-0.2209128,-0.00193065,0.001588944,-33.69929
638.4,-5659.584,8534.466,-6862.801,-5.484859,-1.546616,21.98437,-0.3228437,0.9045555,0.02778647,0.2770906,-0.2210108,-0.00199979,0.001498572,-33.67071
638.6,-5660.681,8534.157,-6858.405,-5.483519,-1.530118,21.97878,-0.3028049,0.911531,0.02158908,0.2774063,-0.2211089,-0.002064798,0.00140521,-33.64213
638.8,-5661.777,8533.854,-6854.01,-5.482179,-1.513625,21.9732,-0.2826064,0.9180654,0.01538897,0.2775837,-0.221207,-0.002125545,0.001309045,-33.61356
639,-5662.874,8533.552,-6849.616,-5.48084,-1.497138,21.96762,-0.2622578,0.9241547,0.009189202,0.2776228,-0.2213051,-0.002181907,0.00121027,-33.585
639.2,-5663.97,8533.255,-6845.223,-5.479501,-1.480657,21.96205,-0.2417689,0.9297954,0.002992872,0.2775237,-0.2214033,-0.002233772,0.001109083,-33.55645
639.4,-5665.065,8532.96,-6840.831,-5.478164,-1.464181,21.95647,-0.2211494,0.934984,-0.003196939,0.2772864,-0.2215016,-0.002281034,0.00100569,-33.5279
639.6,-5666.161,8532.669,-6836.44,-5.476826,-1.44771,21.9509,-0.2004093,0.9397172,-0.009377148,0.2769111,-0.2215999,-0.002323597,0.0009002972,-33.49937
639.8,-5667.256,8532.381,-6832.051,-5.47549,-1.431245,21.94534,-0.1795587,0.9439921,-0.01554468,0.2763981,-0.2216982,-0.002361376,0.0007931183,-33.47083
640,-5668.351,8532.097,-6827.662,-5.474154,-1.414785,21.93978,-0.1586076,0.9478059,-0.02169646,0.2757477,-0.2217966,-0.002394293,0.0006843693,-33.4423
640.2,-5669.446,8531.815,-6823.275,-5.472818,-1.39833,21.93422,-0.1375662,0.9511561,-0.02782942,0.2749602,-0.221895,-0.002422282,0.0005742701,-33.41379
640.4,-5670.541,8531.537,-6818.889,-5.471483,-1.38188,21.92867,-0.1164447,0.9540402,-0.0339405,0.2740362,-0.2219935,-0.002445286,0.0004630436,-33.38528
640.6,-5671.635,8531.263,-6814.503,-5.470149,-1.365435,21.92311,-0.09525349,0.9564563,-0.04002666,0.2729762,-0.222092,-0.002463257,0.0003509148,-33.35677
640.8,-5672.729,8530.991,-6810.119,-5.468815,-1.348994,21.91757,-0.07400282,0.9584023,-0.04608485,0.2717806,-0.2221905,-0.002476159,0.000238111,-33.32827
641,-5673.822,8530.723,-6805.736,-5.467482,-1.332559,21.91202,-0.05270315,0.9598767,-0.05211206,0.2704503,-0.2222891,-0.002483966,0.0001248612,-33.29978
641.2,-5674.916,8530.458,-6801.354,-5.466148,-1.316128,21.90648,-0.03136493,0.960878,-0.05810527,0.2689859,-0.2223878,-0.00248666,1.13953e-05,-33.27131
641.4,-5676.009,8530.196,-6796.974,-5.464816,-1.299702,21.90095,-0.009998664,0.961405,-0.06406149,0.2673883,-0.2224864,-0.002484237,-0.000102056,-33.24283
641.6,-5677.102,8529.938,-6792.594,-5.463484,-1.283281,21.89541,0.0113851,0.9614568,-0.06997775,0.2656582,-0.2225852,-0.0024767,-0.000215262,-33.21436
641.8,-5678.194,8529.683,-6788.215,-5.462152,-1.266865,21.88988,0.03277578,0.9610326,-0.07585107,0.2637966,-0.2226839,-0.002464065,-0.0003279919,-33.1859
642,-5679.286,8529.431,-6783.838,-5.460822,-1.250453,21.88436,0.05416279,0.9601319,-0.08167853,0.2618046,-0.2227827,-0.002446357,-0.0004400161,-33.15745
642.2,-5680.378,8529.183,-6779.462,-5.459491,-1.234046,21.87883,0.07553548,0.9587545,-0.08745722,0.2596832,-0.2228816,-0.002423612,-0.0005511059,-33.129
642.4,-5681.47,8528.938,-6775.086,-5.458161,-1.217643,21.87331,0.09688322,0.9569004,-0.09318423,0.2574334,-0.2229805,-0.002395876,-0.0006610345,-33.10056
642.6,-5682.562,8528.695,-6770.712,-5.456831,-1.201245,21.8678,0.1181953,0.9545697,-0.0988567,0.2550566,-0.2230794,-0.002363206,-0.000769577,-33.07213
642.8,-5683.653,8528.457,-6766.339,-5.455502,-1.184851,21.86228,0.1394612,0.951763,-0.1044718,0.2525539,-0.2231784,-0.002325667,-0.0008765113,-33.04371
643,-5684.744,8528.222,-6761.968,-5.454173,-1.168462,21.85677,0.16067,0.9484808,-0.1100267,0.2499267,-0.2232775,-0.002283336,-0.0009816185,-33.0153
643.2,-5685.834,8527.989,-6757.597,-5.452845,-1.152077,21.85127,0.1818113,0.9447243,-0.1155186,0.2471764,-0.2233765,-0.0022363,-0.001084683,-32.98688
643.4,-5686.925,8527.761,-6753.227,-5.451517,-1.135697,21.84577,0.2028743,0.9404944,-0.1209449,0.2443044,-0.2234757,-0.002184655,-0.001185493,-32.95847
643.6,-5688.015,8527.535,-6748.858,-5.450189,-1.119321,21.84027,0.2238484,0.9357927,-0.1263026,0.2413122,-0.2235748,-0.002128506,-0.001283842,-32.93008
643.8,-5689.105,8527.313,-6744.491,-5.448862,-1.10295,21.83477,0.2447229,0.9306208,-0.1315892,0.2382015,-0.223674,-0.002067968,-0.001379528,-32.90169
644,-5690.195,8527.094,-6740.125,-5.447536,-1.086583,21.82928,0.2654873,0.9249806,-0.1368021,0.2349737,-0.2237733,-0.002003167,-0.001472352,-32.87331
644.2,-5691.284,8526.879,-6735.759,-5.446209,-1.07022,21.82379,0.286131,0.9188741,-0.1419385,0.2316308,-0.2238726,-0.001934234,-0.001562125,-32.84493
644.4,-5692.373,8526.666,-6731.395,-5.444883,-1.053861,21.8183,0.3066434,0.912304,-0.146996,0.2281743,-0.2239719,-0.001861311,-0.001648661,-32.81656
644.6,-5693.462,8526.457,-6727.032,-5.443558,-1.037508,21.81282,0.3270141,0.9052726,-0.151972,0.2246061,-0.2240713,-0.001784549,-0.001731782,-32.78821
644.8,-5694.55,8526.251,-6722.67,-5.442233,-1.021158,21.80734,0.3472326,0.8977829,-0.1568639,0.220928,-0.2241708,-0.001704106,-0.001811315,-32.75985
645,-5695.639,8526.049,-6718.309,-5.440908,-1.004813,21.80187,0.3672885,0.8898379,-0.1616694,0.2171421,-0.2242702,-0.001620148,-0.001887096,-32.73151
645.2,-5696.727,8525.85,-6713.949,-5.439584,-0.9884717,21.7964,0.3871715,0.881441,-0.166386,0.2132502,-0.2243698,-0.001532847,-0.001958969,-32.70318
645.4,-5697.814,8525.653,-6709.59,-5.43826,-0.9721351,21.79093,0.4068714,0.8725958,-0.1710113,0.2092544,-0.2244693,-0.001442385,-0.002026784,-32.67484
645.6,-5698.902,8525.46,-6705.233,-5.436936,-0.9558027,21.78546,0.4263779,0.863306,-0.1755431,0.2051569,-0.2245689,-0.001348948,-0.0020904,-32.64651
645.8,-5699.989,8525.271,-6700.876,-5.435613,-0.9394747,21.78,0.4456808,0.8535756,-0.179979,0.2009597,-0.2246686,-0.00125273,-0.002149685,-32.6182
646,-5701.077,8525.085,-6696.521,-5.43429,-0.923151,21.77454,0.4647701,0.8434091,-0.1843169,0.196665,-0.2247683,-0.001153931,-0.002204517,-32.58988
646.2,-5702.163,8524.901,-6692.167,-5.432968,-0.9068314,21.76909,0.483636,0.8328107,-0.1885545,0.1922752,-0.2248681,-0.001052754,-0.00225478,-32.56158
646.4,-5703.25,8524.722,-6687.813,-5.431646,-0.8905162,21.76364,0.5022684,0.8217853,-0.1926898,0.1877924,-0.2249679,-0.0009494119,-0.00230037,-32.53329
646.6,-5704.336,8524.545,-6683.461,-5.430325,-0.8742052,21.75819,0.5206576,0.8103378,-0.1967206,0.183219,-0.2250677,-0.0008441178,-0.002341193,-32.505
646.8,-5705.422,8524.372,-6679.11,-5.429004,-0.8578985,21.75274,0.5387939,0.7984735,-0.2006449,0.1785575,-0.2251676,-0.0007370911,-0.002377162,-32.47672
647,-5706.507,8524.202,-6674.76,-5.427683,-0.841596,21.7473,0.5566678,0.7861977,-0.2044608,0.1738102,-0.2252675,-0.0006285547,-0.002408203,-32.44845
647.2,-5707.593,8524.035,-6670.411,-5.426363,-0.8252978,21.74187,0.5742698,0.7735159,-0.2081664,0.1689797,-0.2253675,-0.0005187351,-0.002434249,-32.42017
647.4,-5708.678,8523.872,-6666.063,-5.425043,-0.8090038,21.73643,0.5915905,0.7604342,-0.2117597,0.1640685,-0.2254675,-0.0004078613,-0.002455248,-32.39191
647.6,-5709.763,8523.712,-6661.716,-5.423723,-0.792714,21.731,0.6086206,0.7469584,-0.2152391,0.1590791,-0.2255676,-0.0002961651,-0.002471153,-32.36365
647.8,-5710.848,8523.555,-6657.371,-5.422404,-0.7764285,21.72557,0.6253513,0.733095,-0.2186027,0.1540141,-0.2256677,-0.0001838798,-0.002481933,-32.33541
648,-5711.932,8523.401,-6653.026,-5.421085,-0.7601472,21.72015,0.6417733,0.7188505,-0.2218488,0.1488762,-0.2257679,-7.124054e-05,-0.002487563,-32.30717
648.2,-5713.016,8523.251,-6648.683,-5.419766,-0.7438701,21.71473,0.6578779,0.7042314,-0.2249759,0.1436682,-0.2258681,4.15167e-05,-0.002488032,-32.27894
648.4,-5714.1,8523.104,-6644.34,-5.418448,-0.7275972,21.70931,0.6736565,0.6892449,-0.2279824,0.1383927,-0.2259683,0.0001541555,-0.002483339,-32.25071
648.6,-5715.183,8522.96,-6639.999,-5.417131,-0.7113285,21.7039,0.6891003,0.6738978,-0.2308668,0.1330524,-0.2260686,0.0002664394,-0.002473492,-32.22249
648.8,-5716.267,8522.819,-6635.659,-5.415813,-0.695064,21.69848,0.7042012,0.6581976,-0.2336276,0.1276503,-0.226169,0.0003781325,-0.002458513,-32.19428
649,-5717.35,8522.682,-6631.319,-5.414496,-0.6788037,21.69308,0.7189509,0.6421519,-0.2362636,0.122189,-0.2262694,0.000489,-0.002438432,-32.16608
649.2,-5718.433,8522.548,-6626.981,-5.41318,-0.6625476,21.68767,0.7333411,0.6257682,-0.2387733,0.1166716,-0.2263698,0.0005988084,-0.002413292,-32.13788
649.4,-5719.515,8522.417,-6622.645,-5.411864,-0.6462957,21.68227,0.7473642,0.6090546,-0.2411555,0.1111008,-0.2264703,0.0007073264,-0.002383145,-32.10969
649.6,-5720.597,8522.289,-6618.309,-5.410548,-0.630048,21.67687,0.7610122,0.592019,-0.2434091,0.1054796,-0.2265708,0.0008143251,-0.002348054,-32.0815
649.8,-5721.679,8522.165,-6613.974,-5.409233,-0.6138045,21.67148,0.7742777,0.5746698,-0.2455329,0.09981094,-0.2266714,0.0009195787,-0.002308093,-32.05334
650,-5722.761,8522.044,-6609.64,-5.407917,-0.5975652,21.66609,0.7871532,0.5570155,-0.2475259,0.0940978,-0.226772,0.001022865,-0.002263346,-32.02515
650.2,-5723.842,8521.926,-6605.307,-5.406603,-0.58133,21.6607,0.7996317,0.5390647,-0.2493872,0.08834318,-0.2268727,0.001123965,-0.002213908,-31.997
650.4,-5724.923,8521.812,-6600.976,-5.405289,-0.565099,21.65532,0.8117059,0.5208262,-0.2511157,0.0825501,-0.2269734,0.001222664,-0.002159883,-31.96885
650.6,-5726.004,8521.699,-6596.645,-5.403975,-0.5488722,21.64993,0.8233692,0.5023089,-0.2527108,0.0767216,-0.2270741,0.001318755,-0.002101384,-31.9407
650.8,-5727.085,8521.592,-6592.316,-5.402661,-0.5326495,21.64456,0.8346149,0.483522,-0.2541715,0.07086075,-0.227175,0.001412033,-0.002038536,-31.91256
651,-5728.166,8521.486,-6587.987,-5.401348,-0.516431,21.63918,0.8454366,0.4644749,-0.2554972,0.06497062,-0.2272758,0.001502299,-0.001971472,-31.88442
651.2,-5729.246,8521.385,-6583.66,-5.400035,-0.5002167,21.63381,0.855828,0.445177,-0.2566874,0.05905432,-0.2273767,0.001589362,-0.001900333,-31.85628
651.4,-5730.326,8521.286,-6579.334,-5.398723,-0.4840066,21.62844,0.8657832,0.4256379,-0.2577414,0.05311495,-0.2274776,0.001673037,-0.001825271,-31.82818
651.6,-5731.405,8521.191,-6575.009,-5.397411,-0.4678005,21.62308,0.8752964,0.4058673,-0.2586586,0.04715565,-0.2275786,0.001753146,-0.001746446,-31.80005
651.8,-5732.484,8521.1,-6570.685,-5.3961,-0.4515987,21.61772,0.8843619,0.3858753,-0.2594389,0.04117954,-0.2276797,0.001829517,-0.001664024,-31.77195
652,-5733.563,8521.011,-6566.362,-5.394788,-0.435401,21.61236,0.8929744,0.3656717,-0.2600817,0.03518978,-0.2277807,0.001901988,-0.001578181,-31.74386
652.2,-5734.643,8520.925,-6562.04,-5.393477,-0.4192074,21.60701,0.9011289,0.3452669,-0.2605868,0.02918952,-0.2278819,0.001970405,-0.001489101,-31.71577
652.4,-5735.721,8520.843,-6557.719,-5.392167,-0.403018,21.60165,0.9088203,0.3246711,-0.2609541,0.02318192,-0.227983,0.002034619,-0.001396972,-31.68767
652.6,-5736.799,8520.764,-6553.399,-5.390857,-0.3868327,21.59631,0.9160439,0.3038948,-0.2611833,0.01717016,-0.2280842,0.002094495,-0.001301992,-31.6596
652.8,-5737.877,8520.688,-6549.08,-5.389389,-0.3710433,21.59096,0.9227954,0.2829484,-0.2612744,0.01115739,-0.2281855,0.002149904,-0.001204364,-31.63152
653,-5738.955,8520.615,-6544.763,-5.387331,-0.356721,21.58561,0.9290705,0.2618428,-0.2612275,0.005146793,-0.2282868,0.002200727,-0.001104296,-31.60346
653.2,-5740.032,8520.546,-6540.446,-5.384708,-0.3438075,21.58025,0.9348653,0.2405885,-0.2610427,-0.0008584593,-0.2283882,0.002246854,-0.001002004,-31.5754
653.4,-5741.109,8520.478,-6536.13,-5.381568,-0.3321809,21.57489,0.940176,0.2191967,-0.2607201,-0.006855197,-0.2284896,0.002288187,-0.0008977047,-31.54735
653.6,-5742.185,8520.412,-6531.816,-5.377956,-0.3217297,21.56954,0.9449991,0.1976781,-0.2602599,-0.01284026,-0.228591,0.002324637,-0.0007916235,-31.51931
653.8,-5743.26,8520.35,-6527.503,-5.373914,-0.3123523,21.56418,0.9493314,0.1760439,-0.2596625,-0.01881047,-0.2286925,0.002356125,-0.0006839879,-31.49126
654,-5744.334,8520.287,-6523.19,-5.369477,-0.3039556,21.55884,0.9531699,0.1543052,-0.2589283,-0.02476269,-0.228794,0.002382582,-0.0005750291,-31.46323
654.2,-5745.408,8520.228,-6518.879,-5.364682,-0.2964547,21.55349,0.9565119,0.1324733,-0.2580576,-0.03069376,-0.2288956,0.002403952,-0.0004649815,-31.43522
654.4,-5746.48,8520.169,-6514.569,-5.359559,-0.2897721,21.54815,0.9593549,0.1105595,-0.2570511,-0.03660055,-0.2289972,0.002420189,-0.0003540821,-31.4072
654.6,-5747.551,8520.111,-6510.26,-5.354136,-0.2838366,21.54282,0.9616966,0.08857511,-0.2559094,-0.04247994,-0.2290989,0.002431256,-0.00024257,-31.37919
654.8,-5748.622,8520.056,-6505.952,-5.348441,-0.2785837,21.53749,0.9635351,0.06653165,-0.254633,-0.04832882,-0.2292006,0.002437131,-0.0001306858,-31.35119
655,-5749.691,8520,-6501.645,-5.342496,-0.2739541,21.53217,0.9648687,0.0444406,-0.2532228,-0.05414408,-0.2293024,0.002437799,-1.867109e-05,-31.32319
655.2,-5750.759,8519.945,-6497.339,-5.336323,-0.2698937,21.52685,0.965696,0.02231351,-0.2516796,-0.05992265,-0.2294042,0.002433259,9.323198e-05,-31.2952
655.4,-5751.825,8519.893,-6493.034,-5.329943,-0.2663531,21.52154,0.9660158,0.000162003,-0.2500043,-0.06566147,-0.229506,0.002423521,0.0002047813,-31.26722
655.6,-5752.891,8519.839,-6488.73,-5.323374,-0.2632873,21.51623,0.965827,-0.0220023,-0.2481978,-0.07135749,-0.2296079,0.002408605,0.0003157352,-31.23925
655.8,-5753.955,8519.787,-6484.428,-5.316632,-0.2606549,21.51093,0.9651293,-0.0441677,-0.2462611,-0.07700771,-0.2297099,0.002388543,0.0004258532,-31.21128
656,-5755.018,8519.735,-6480.126,-5.309732,-0.2584184,21.50563,0.963922,-0.06632252,-0.2441955,-0.08260912,-0.2298118,0.002363379,0.0005348964,-31.18333
656.2,-5756.079,8519.684,-6475.825,-5.302688,-0.2565433,21.50034,0.9622052,-0.08845501,-0.2420019,-0.08815876,-0.2299139,0.002333166,0.0006426279,-31.15537
656.4,-5757.138,8519.632,-6471.526,-5.295514,-0.2549983,21.49504,0.9599789,-0.1105534,-0.2396817,-0.09365367,-0.2300159,0.002297971,0.0007488134,-31.12742
656.6,-5758.197,8519.581,-6467.228,-5.288219,-0.2537546,21.48976,0.9572437,-0.132606,-0.2372362,-0.09909095,-0.2301181,0.002257869,0.0008532219,-31.09948
656.8,-5759.254,8519.53,-6462.93,-5.280816,-0.2527859,21.48448,0.9540003,-0.1546011,-0.2346668,-0.1044677,-0.2302202,0.002212947,0.0009556258,-31.07154
657,-5760.309,8519.48,-6458.634,-5.273314,-0.2520685,21.4792,0.9502495,-0.1765268,-0.2319748,-0.1097811,-0.2303225,0.002163303,0.001055802,-31.04362
657.2,-5761.363,8519.43,-6454.338,-5.26572,-0.2515804,21.47392,0.9459926,-0.1983714,-0.2291619,-0.1150283,-0.2304247,0.002109045,0.001153532,-31.01569
657.4,-5762.416,8519.38,-6450.044,-5.258045,-0.2513016,21.46865,0.9412313,-0.2201232,-0.2262295,-0.1202065,-0.230527,0.002050291,0.001248602,-30.98778
657.6,-5763.466,8519.329,-6445.751,-5.250294,-0.2512139,21.46339,0.9359672,-0.2417706,-0.2231793,-0.125313,-0.2306294,0.001987169,0.001340804,-30.95988
657.8,-5764.516,8519.279,-6441.458,-5.242475,-0.2513007,21.45812,0.9302025,-0.2633017,-0.2200131,-0.1303451,-0.2307317,0.001919817,0.001429936,-30.93198
658,-5765.563,8519.229,-6437.167,-5.234594,-0.2515467,21.45286,0.9239394,-0.284705,-0.2167325,-0.1353,-0.2308342,0.001848382,0.001515804,-30.90409
658.2,-5766.609,8519.179,-6432.877,-5.226656,-0.251938,21.44761,0.9171806,-0.3059689,-0.2133395,-0.1401752,-0.2309367,0.00177302,0.001598218,-30.87621
658.4,-5767.654,8519.128,-6428.588,-5.218666,-0.252462,21.44235,0.909929,-0.3270818,-0.2098358,-0.144968,-0.2310392,0.001693896,0.001676998,-30.84832
658.6,-5768.697,8519.077,-6424.301,-5.21063,-0.2531071,21.4371,0.9021876,-0.3480322,-0.2062235,-0.149676,-0.2311417,0.001611184,0.00175197,-30.82046
658.8,-5769.738,8519.026,-6420.014,-5.202551,-0.2538626,21.43186,0.8939601,-0.3688086,-0.2025045,-0.1542966,-0.2312444,0.001525065,0.00182297,-30.79259
659,-5770.778,8518.976,-6415.728,-5.194433,-0.254719,21.42661,0.88525,-0.3893998,-0.198681,-0.1588274,-0.231347,0.001435728,0.001889841,-30.76473
659.2,-5771.816,8518.925,-6411.443,-5.18628,-0.2556673,21.42137,0.8760613,-0.4097944,-0.194755,-0.1632659,-0.2314497,0.00134337,0.001952436,-30.73688
659.4,-5772.853,8518.874,-6407.159,-5.178095,-0.2566997,21.41614,0.8663982,-0.4299811,-0.1907288,-0.1676098,-0.2315525,0.001248193,0.002010617,-30.70904
659.6,-5773.887,8518.822,-6402.876,-5.169881,-0.2578086,21.4109,0.8562652,-0.4499488,-0.1866045,-0.1718568,-0.2316553,0.001150408,0.002064255,-30.6812
659.8,-5774.92,8518.771,-6398.595,-5.161641,-0.2589873,21.40567,0.8456671,-0.4696866,-0.1823845,-0.1760047,-0.2317581,0.00105023,0.002113231,-30.65337
660,-5775.952,8518.719,-6394.314,-5.153574,-0.2601735,21.40044,0.8346089,-0.4891834,-0.1780711,-0.1800512,-0.231861,0.0009478796,0.002157437,-30.62554
660.2,-5776.982,8518.666,-6390.035,-5.146082,-0.2612472,21.39522,0.8230958,-0.5084283,-0.1736666,-0.1839941,-0.2319639,0.0008435834,0.002196774,-30.59772
660.4,-5778.01,8518.614,-6385.756,-5.13913,-0.2622143,21.38999,0.8111334,-0.5274107,-0.1691736,-0.1878315,-0.2320669,0.0007375719,0.002231157,-30.56992
660.6,-5779.038,8518.562,-6381.479,-5.13267,-0.2630841,21.38477,0.7987276,-0.54612,-0.1645946,-0.1915612,-0.2321699,0.0006300798,0.002260507,-30.54211
660.8,-5780.063,8518.509,-6377.202,-5.12666,-0.2638649,21.37955,0.7858843,-0.5645456,-0.159932,-0.1951813,-0.2322729,0.0005213451,0.002284759,-30.51432
661,-5781.088,8518.456,-6372.927,-5.12106,-0.2645647,21.37433,0.7726099,-0.5826772,-0.1551885,-0.1986899,-0.232376,0.0004116089,0.002303861,-30.48653
661.2,-5782.112,8518.403,-6368.653,-5.115835,-0.2651904,21.36911,0.7589108,-0.6005046,-0.1503666,-0.2020851,-0.2324792,0.0003011148,0.002317767,-30.45875
661.4,-5783.134,8518.35,-6364.379,-5.110951,-0.2657486,21.3639,0.744794,-0.6180177,-0.1454692,-0.2053651,-0.2325824,0.0001901084,0.002326448,-30.43096
661.6,-5784.156,8518.297,-6360.107,-5.10638,-0.2662452,21.35869,0.7302663,-0.6352064,-0.1404988,-0.2085282,-0.2326856,7.883632e-05,0.002329884,-30.40319
661.8,-5785.177,8518.243,-6355.836,-5.102093,-0.2666855,21.35349,0.7153351,-0.6520611,-0.1354583,-0.2115727,-0.2327889,-3.24536e-05,0.002328066,-30.37543
662,-5786.197,8518.19,-6351.565,-5.098065,-0.2670746,21.34829,0.700008,-0.6685721,-0.1303504,-0.214497,-0.2328922,-0.0001435134,0.002320999,-30.34768
662.2,-5787.216,8518.137,-6347.296,-5.094275,-0.2674167,21.34309,0.6842926,-0.6847299,-0.125178,-0.2172996,-0.2329956,-0.0002540955,0.002308697,-30.31992
662.4,-5788.235,8518.083,-6343.028,-5.090702,-0.2677161,21.33789,0.6681969,-0.7005253,-0.119944,-0.219979,-0.233099,-0.000363953,0.002291188,-30.29218
662.6,-5789.252,8518.029,-6338.761,-5.087326,-0.2679766,21.3327,0.651729,-0.7159491,-0.1146513,-0.2225337,-0.2332025,-0.0004728404,0.00226851,-30.26446
662.8,-5790.27,8517.976,-6334.495,-5.08413,-0.2682014,21.32751,0.6348976,-0.7309924,-0.1093027,-0.2249625,-0.233306,-0.0005805142,0.002240714,-30.23672
663,-5791.286,8517.922,-6330.23,-5.081099,-0.2683938,21.32233,0.6177111,-0.7456464,-0.1039014,-0.2272641,-0.2334095,-0.0006867333,0.002207862,-30.20899
663.2,-5792.302,8517.868,-6325.966,-5.078218,-0.2685565,21.31715,0.6001785,-0.7599026,-0.0984502,-0.2294373,-0.2335131,-0.0007912598,0.002170026,-30.18128
663.4,-5793.317,8517.814,-6321.704,-5.075474,-0.2686922,21.31197,0.5823087,-0.7737526,-0.09295224,-0.2314809,-0.2336168,-0.0008938591,0.002127291,-30.15357
663.6,-5794.333,8517.761,-6317.441,-5.072855,-0.2688033,21.3068,0.5641111,-0.7871882,-0.08741055,-0.2333939,-0.2337204,-0.0009943008,0.002079754,-30.12588
663.8,-5795.347,8517.707,-6313.181,-5.070351,-0.2688919,21.30163,0.5455952,-0.8002016,-0.08182824,-0.2351753,-0.2338242,-0.001092359,0.002027519,-30.09818
664,-5796.36,8517.653,-6308.921,-5.06795,-0.2689599,21.29646,0.5267706,-0.8127849,-0.07620838,-0.2368242,-0.233928,-0.001187814,0.001970705,-30.07049
664.2,-5797.374,8517.6,-6304.662,-5.065645,-0.2690093,21.2913,0.5076472,-0.8249307,-0.07055411,-0.2383398,-0.2340318,-0.00128045,0.001909438,-30.04281
664.4,-5798.387,8517.546,-6300.404,-5.063426,-0.2690415,21.28614,0.4882349,-0.8366316,-0.06486858,-0.2397213,-0.2341356,-0.001370058,0.001843856,-30.01513
664.6,-5799.399,8517.492,-6296.148,-5.061287,-0.2690582,21.28098,0.4685442,-0.8478806,-0.05915496,-0.2409679,-0.2342395,-0.001456437,0.001774107,-29.98746
664.8,-5800.411,8517.438,-6291.892,-5.05922,-0.2690607,21.27582,0.4485852,-0.8586709,-0.05341644,-0.2420791,-0.2343435,-0.001539391,0.001700348,-29.9598
